mp3_file,txt_file,text,transcript,WER,validated
noella_6_2.mp3,noella_6_2.txt,ni ubutumwa bwatangiwe mu muhango wo gutangiza icyumweru cyuburezi mu mashuri yiri torero wabereye mu karere ka bugesera ku wa cumi na gatatu kamena bibiri na makumyabiri na kabiri,ni ubutumwa bwatangiwe mu muhango wo gutangiza icyumweru cy'iburezi mu mashuri y'iri torero wabereye mu karere ka bugesera ku wacumi nagatatu kamena biri nabakumyabiri na kabizi,0.37931034480000003,False
noella_6_3.mp3,noella_6_3.txt,icyumweru cyuburezi ni ubwa mbere giteguwe ku rwego rwa adepr ubuyobozi bwavuze ko hatekerejwe no ku kwagura ibikorwainzego zuburezi nubuvuzi zikarushaho gushyirwamo imbaraga,icyumweru cy'uburezi n' ubwa mbere giteguwe ku rwego rwa adpr'ubuyobozi bwavuze ko hategerejwe no no kukwagura ibikorwa inzego z'uburezi n'ubuvuzi zikarushaho gushyirwamo imbaraga,0.5217391304,False
noella_6_4.mp3,noella_6_4.txt,umushumba mukuru wungirije wa adepr pasiteri rutagarama eugne yavuze ko iri torero ryifuza kubaka uburezi bufite ireme atari ukugira amashuri ameze nkumutako,umusumba mukuru wungirije wa the per pasiteri rutagarama eugan yavuze ko iyi torero byifuza kuba ku burezi bufite ireme atari ukugira amashuri ameze nk'umutako,0.4545454545,False
noella_6_5.mp3,noella_6_5.txt,ati ni gahunda itari imenyerewe impinduka twifuza ntabwo zizareba urwego rumwe rwivugabutumwa hari nubumenyi bukenewe turi mu mavugurura niki twabonye ko ari ngombwa ntabwo twifuza kugira ibigo byimitako ahubwo bigomba kujyana nireme ryuburezi butangirwamo,ati ni gahunda itayimenyerewe impinduka twifuza ntabwo zizareba urwego rumwe rwivugabuts umwe hari n'ubumenyi bukenee turi m mavugurura turi mu mavugurura ni iki twabonye ko ari ngombwa ntabwo twifuza kugira ibigo by'imitako ahubwo bigomba kujyana n'ireme ry'uburezi butangirwamo,0.5,False
noella_6_6.mp3,noella_6_6.txt,turacyafite urugendo runini kugira ngo ibigo byacu bimere neza kandi ntitwabigeraho uruhare rwacu rutagaragaye nkitorero ndetse hatariho ubufatanye bwabayobozi bibigo ababyeyi nubuyobozi bwa leta,acyafite urugendo runini kugira ngo ibigo byatsu bimiye neza kandi ntitwabigeraho uruhare rwacu rutagaragaye nk'itorero ndetse atariho ubufatanye n'abayobozi b'ibigo ababyeyi n'ubuyobozi bwa leta,0.375,False
noella_6_7.mp3,noella_6_7.txt,pasiteri rutagarama yashimye ubufatanye bwa leta na adepr mu byuburezi burimo kuba leta itanga imishahara yabarimu ubutaka bwo kwaguriraho ibikorwaremezo nibindi,pasiteri rutagarama yashimiye ubufatanye bwa leta na ade pea mu by'uburezi burimo kuba leta itanga imishahara y'abarimu ubutabuka bwo kwaguriraho ibikorwa remezo n'ibinzi,0.4285714286,False
noella_6_8.mp3,noella_6_8.txt,umunyamabanga nshingwabikorwa wintara yiburasirazuba dr nyirahabimana jeanne yavuze ko uyu ari umusanzu ukomeye adepr izanye witezweho ibisubizo byibibazo bisanzwe bihari,umunyamabanga nshingwabikorwa w'intara y'iburasirazuba dr nyirahabimana jane yavuze ko uyari bo musanze ikomeye ad pr'izan witezweho ibisubizo by'ibibazo bisanzwe biharii,0.5,False
noella_7_1.mp3,noella_7_1.txt,ati igihe cyose uburezi bugiye gukorwaho nabantu batandukanye ni ibintu biduha umusaruro iyo turebye ibiteganyijwe gukorwa muri iki cyumweru cyuburezi turasanga hazaboneka ibisubizo byinshi byibibazo duhura na byo,ati igihe cyose burezi bugiye gukorwaho n'abantu batandukanye ni ibintu biduha umusaruro iyo turebya ibiteganyijwe gukorwa muri ki cyumweru cy'uburezi turasanga hazaboreka ibisubizo by'ibibazo duhura nabyo,0.4285714286,False
noella_6_1.mp3,noella_6_1.txt,ubuyobozi bwitorero rya pentekote mu rwanda adepr bwatangaje ko mu mavugurura bwatangiye harimo gushyira imbaraga mu bizamura imibereho yabaturage aho kwita ku ivugabutumwa gusa,ubuyobozi bw'itorero rya pentekote mu rwanda ad pr bwatangaje ko mu mavugurura bwatangiye harimo gushyira imbaraga mu bizamura imibereho ry'abaturage aho kwita ku ivugabutumwa gusa,0.25,False
noella_7_2.mp3,noella_7_2.txt,mu bizakorwa harimo ubukangurambaga ku kurwanya ibiyobyabwenge ninda zitateguwe mu banyeshuri gusubiza mu ishuri abaritaye nibindi ku nsanganyamatsiko igira ati uburezi bufite ireme ishingiro ryiterambere rirambye,mu bizakorwa harimo ubukangurambaga ku kurwanya ibiyobyabwenge nindazitateguwe mu banyeshuri gusubiza ishuri abaritaye n'ibinzi ku nsanganyamatsiko igize ko nsanganyamatsiko igira iki uburezi bufite ireme ishingiro ry'iterambere rirambye,0.5,False
noella_7_3.mp3,noella_7_3.txt,dr nyirahabimana yavuze ko ari ubukangurambaga bwunganira ubundi ubwo bufatanye bukaba ari bwo butanga umusaruro wuburezi bufite ireme yasabye adepr gukomeza muri uwo murongo yizeza ko leta na yo izakomeza gutanga umusanzu wayo,dr nyirahabimana yavuze ko ari ubukangurambaga bwuganira ubunzi ubwo bufatanye bukaba ari bwo butanga umusaruro w'uburizi bufite ireme yasabye ade per gukomeza muri uwo murongo yiziza ko leta nayo izakomeza gutanga umusanzu wayo,0.303030303,False
noella_7_4.mp3,noella_7_4.txt,seneza jean paul uhagarariye umuryango uvuga ubutumwa bwiza mu rubyiruko binyuze muri siporo ambassadors football yavuze ko bidashoboka guteza imbere uburezi usize siporo inyuma ikaba ari yo mpamvu mu bigo byamashuri bya adepr hashyizwemo gahunda yo kwigisha umupira wamaguru,seneza jean pouluhagarariye umuryango uvuga ubutumwa bwiza mu rubyiruko binyuze muri siporo ambasadasi fotbal'yavuze ko bidashoboka guteza imbere uburezi usize siporo inyuma ikaba ari yo mpamvu mu bigo by'amashuri bya deperi hashyizwemo gahunda yo kwigisha mu mupira w'amaguru,0.2820512821,False
noella_7_5.mp3,noella_7_5.txt,itorero adepr rifite ibigo byamashuri yincuke abanza nayisumbuye birenga magana atatu hirya no hino mu gihugu,itorero ade per rifite ibigo by'amashuri y'inshuke abanza nayisumbuye birenga amagana atatu hirya no hino mu gihugu,0.4375,False
noella_7_6.mp3,noella_7_6.txt,urukiko rwubujurire mu bwongereza rwateye utwatsi icyifuzo cyabimukira nimiryango yasabaga ko batakoherezwa mu rwanda ni icyemezo kije gishimangira icyurukuru cyafashwe mu cyumweru gishize,rukiko rw'ubujurire mu bwongereza rwateye utwatsi icyifuzo cyabimukira n'imiryango yabasabaga ko batakoherezwa mu rwanda ni icyemezo kijje gishimangira icy'urukiko rcyafashwe mu cyumweru gishize,0.4347826087,False
noella_7_7.mp3,noella_7_7.txt,ibi bisobanuye ko indege ya mbere izatwara abimukira izahaguruka kuri uyu wa kabiri tariki ya cumi nenye kamena bibiri na makumyabiri na kabirinkuko byari biteganyijwe urukiko rwavuze ko politiki yu bwongereza yo kohereza abimukira mu bindi bihugu ifite ishingiro kandi ari inyungu rusange,ibi bisobanuye ko indege ya mbere izatwara bimukira izahaguruka kuri uyu wa kabiri tariki icumi n'enye kamena binamakumyabiri na kabiri nk'uko byari biteganyijwe urukiko rwavuze ko politiki y'ubwongereza yo kohereza abimukira mu bindi bihugu ifite ishingiro kandi ari inyungu rusange,0.3023255814,False
noella_7_8.mp3,noella_7_8.txt,urukiko rwavuze ko abantu cumi numwe ari bo bashobora kurira indege ya mbere ibajyanye i kigali gusa umuryango care4calaisuri mu irwanya iyi gahunda wavuze ko abantu umunani ari bo bashobora kurira indege,urukiko rwavuze ko abantu icumi ni umwe ariwo bashobora kwirinda indege ya mbere yibajyanye i kigali gusa umuryango wa kea fokalaus'uri uri mwirwanya iyi gahunda wavuze ko abantu umunani ari wo bashobora kuririnda indege,0.46875000000000006,False
noella_7_9.mp3,noella_7_9.txt,mu cyumweru gishize abarwanya gahunda yo kohereza abimukira mu rwanda baratsinzwe kuko urukiko rukuru mu bwongereza rwemereye guverinoma yicyo gihugu kubikora,mweru gishize abarwanya gahunda yo kohereza abimukira mu rwanda baratsinzwe kuko urukiko rukuru mu bwongereza rwemereye guverinoma y'icyo gihugu kubikora,0.2380952381,False
noella_7_10.mp3,noella_7_10.txt,umubare wabagombaga kugenda ku ikubitiro waragabanutse kuko ku byari biteganyijwe ko bari mirongo itatu na barindwi ariko inzitizi zatanzwe zishingiye ku mategeko agenga abimukira nuburenganzira bwa muntu zituma bagabanuka,umubare w'abagombaga kugenda ku ikubitiro waragabanutse kuko ku byayi biteganyijwe ko bari mirongo itatu nabarindwi ariko inzitizi zatanzwe zishingiye ku mati ku mategeko agenga bimukira n'uburenganzira bwa muntu zituma bagabanuka,0.3103448276,False
noella_8_1.mp3,noella_8_1.txt,ku wa gatanu wicyumweru gishize hafashwe umwanzuro wo kutohereza abantu batandatu bari ku rutondeaba bakurikira abandi makumyabiri na bo barukuweho mu mpera ziki cyumweru ibi biratuma hasigara cumi numwe barimo bane bakomoka muri iran babiri bo muri albania umwe wo muri syria babiri bo muri iraq abandi ntihahishuwe ubwenegihugu,kuwa gaanu w'icyumweru gishize hafashwe umwanzuro w'uko kutohereza abantu batandatu bari ku rutonde aba bakurikira abandi bakumyabirihumubare wabagombaga kuwa gatau 'icymweru gishize hafashwe umwanzuro wo kutohereza abantu batandatu bari ku rutonde aba bakurikira abanzi makumyabiri nabo baharukuweho umumpez iki cyumweru ibi baratuma hasigara cumi n'umwe barimo bane bakomoka muri ilan babiri bo muri albania umwe wo muri siria biri babiri bo muri irack'abandi ntihahishuwe ubweneyigihugu,0.7755102041,False
noella_8_2.mp3,noella_8_2.txt,umwanditsi wa bbc mark easton avuga ko bishoboka ko umubare ushobora gukomeza kumanuka kugera kuri zero mbere yuko isaha yo guhaguruka kwindege igera ku wa gatanu abantu ijana na mirongo itatu bari bafite ubutumwa ko bashobora koherezwa mu rwanda,umwanditsi wa bibicy mark'eston'avuga ko bishoboka ko umubari ushobora gukomeza kumanuka kugera kuyizera mbere ko isa isaha yo guhaguruka kw'indege igera kuwa gatanu abantu ijana na mirongo itatu bari bafite ubutumwa bwo ko bashobora koherezwa mu rwanza,0.3846153846,False
noella_8_3.mp3,noella_8_3.txt,nubwo hakomeje inkundura yo kwirukana abimukira mu bwongereza ntibibuza abandi kwinjira kuko ku cyumweru abagera ku ijana na cumi numwe binjiye bajyanywe nubwato buto butatu mu gihe abarenga igihumbi ari bo binjiye muri uyu mwaka wose,nubwo hakomeje inkundura yo kwirukana abimukira mu bwongereza ntibibuza abandi kwinjira kuko kucyumweru abagera kujana na cumi n'umwe binjiye bajyanwe n'ubwato ubuto butatu mu gihe abarenga igihumbi aribo binjiye muri uyu mwaka wowese,0.30555555560000003,False
noella_8_4.mp3,noella_8_4.txt,u rwanda rwagiranye amasezerano nu bwongereza agena ko aba bimukira bazajya bafatwa bakazanwa mu rwanda ababishaka bagahitamo gusubira mu bihugu byabo mu gihe nabagaragaza ubushake bwo kurugumamo bafashwa kuhakomereza ubuzima,u rwanda rwajyanye amasezerano n'ubwongereza agena ko ababimukira bazajya bafatwa bakazanwa mu rwanda ababishaka bagahitamo gusubira mu bihugu byabo mu gihe n'abagaragaza ubushake bwo kurugumamo bafashwa kuhakomeriza ubuzima,0.30000000000000004,False
noella_8_5.mp3,noella_8_5.txt,ku ikubitiro bwahaye u rwanda miliyoni ijana na makumyabiri zamayero azagirira akamaro izo mpunzi nabanyarwanda binyuze mu bikorwa byuburezi mu mashuri yisumbuye ayimyuga ndetse nandi mahugurwa mu masomo yubumenyingiro ibyo byiyongeraho ko bazafashwa kwiga kugera mu mashuri makuru na kaminuza,uikubitiro bwahaye u rwanda miliyoni ijana namukumya abiza maelo'azagirira akamaro izo mpunzi n'abanyarwanda binyuze mu bikorwa by'uburezi mu mashuri yisumbuye ayimyuga ndetse n'andi mahugurwa mu masomo y'yubumenyingiro ibyo byiyongeraho ko bazafashwa kwiga kugera ku mashuri makuru na cami,0.35000000000000003,False
noella_8_6.mp3,noella_8_6.txt,umuvugizi wungirije wa guverinoma yu rwanda alain mukuralinda aherutse kubwira igihe ko u rwanda rwamaze kwitegura kwakira aba bimukira kandi nibagera i kigali bazafatwa neza nkuko bigengwa namasezerano yo kubazana,umuvugizi wungirija wa guverinoma y'u rwanda alen mukuralinda aherutse kubwira igihe ko u rwanda rwamaze kwitegura kwakira ababimukira kandi nibagera i kigali bazafatwa neza nk'uko bigengwa n'amasezerano yo kubazana,0.33333333330000003,False
noella_8_7.mp3,noella_8_7.txt,ati icyiza ni uko twe mu rwanda rwiteguye uyu munsi ndagira ngo mare impungenge zuko niyo batubwira ngo haje 500 ba mbere abo twabakira ariko nkuko mubizi bazagenda baza mu byiciro kandi nta gutungurana kuzabamo,ati icyiza nuko twe mu rwanda twiteguye uyu munsi ndagira ngo mare impungenge z'uko mwe batubwira ngo haje magana atanu ba mbere abo twabakira ariko nkuko mu bizi bazagenda baza mu byiciro kandi nka gutungurana kuzabamo,0.4,False
noella_8_8.mp3,noella_8_8.txt,muri werurwe uyu mwaka byatangajwe ko zahabu yageze ku madolari ya amerika akabakaba mirongo inani kuri garama imwe imibare isatira iyo hejuru yigeze kubaho muri kanama 2020 ubwo icyorezo cya covid19 cyari cyarahagaritse ibikorwa byinshi mu nzego zinyuranye,muri werurwe uyu mwaka byatangajwe ko zahabu yageze ku madoladi ya amerika akaba akabakaba mirongo ina kuigaramarime imibaye isatira iyo hejuru yigeze kubaho muri kanama bi na makumyabiri ubwo icyo rezo cya covid na inten cyari cyarahagaritsye ibikorwa byinshi mu nzego zinyuranye,0.47368421050000004,False
noella_8_9.mp3,noella_8_9.txt,nyuma yaho u burusiya bugabiye ibitero kuri ukraine impuguke mu byimari nubukungu zitangaza ko abashoramari bagerageje guhita bashaka ahantu bashora amafaranga yabo ku buryo baba bizeye,nyuma yaho uburusiya bugabiye ibiteero kuri ican impugute mu by'imari n'ubukungu zitangaza ko abasharamari bagerageje guhita bashaka ahantu bashora amafaranga yabo ku buryo babizira,0.4230769231,False
noella_9_1.mp3,noella_9_1.txt,umutekano wayo nko gushobora mu byo kugura impapuro mvunjwafaranga ubucuruzi bwamadolari ndetse nubwa zahabu,ye umutekano wayo nko gushora mu byo kugura impapuro wmbuzwafaranga ubucuruzi bw'amadolari ndetse n'ubwa zahabu,0.4285714286,False
noella_9_2.mp3,noella_9_2.txt,bitewe nihindagurika ryibiciro rikomeza kugenda rifata indi ntera hirya no hino ku isi byitezwe ko ibihugu byinshi bikomeza gushakira ibisubizo mu kugura no kwigwizaho zahabu mu rwego rwo kwizera ko bifite ikintu cyagaciro mu gihe ibisigaye byose bigenda bigatakaza harimo nifaranga ubwaryo,bitewe n'ihindagurika ry'ibiciro rikomeza kugenda rifata indi ntera hirya no hino ku isi byitezwe ko ibihugu byinshi bikomeza gushakira ibisubizo mu kugura no kwigwizaho zahabu mu rwego rwo kwizera ko bifite ikintu cy'agaciro mu gihe bisigaye byose bigenda bigatakaza hemo n'ifaranga ubwajyo,0.1904761905,False
noella_9_3.mp3,noella_9_3.txt,statista yashyize ahagaragara urutonde rwibihugu bya afurika byari byibitseho zahabu nyinshi mu bubiko kugeza mu mwaka wa bibiri na makumyabiri na rimwe ku buryo mu bihe byihungabana ryubukungu nitakazagaciro ryifaranga ibyo bihugu bishobora kugira icyizere cyo kuzahura ubukungu no kurenga ibyo bihe byemye,statista yashyize ahagaragaraa urutonde rw'ibihugu bya afurika ari byibitse zahabu myinshi mu rubiko kugeza mu mwaka yubumbi binamakumyabiri na rimwe ku buryo mu bihe by'ihungabana ry'ubukungu n'itakazagaciro ry'ifaranga ibyo bihugu bishobora kujya icyizere cyo kuzamura ubukungu no kurenga ibyo bihe byemye,0.3953488372,False
noella_9_4.mp3,noella_9_4.txt,ku mwanya wa mbere bibimburirwa na algeria ifite toni za zahabu zigera ku ijana na mirongo irindwi nenye,mwanya wa mbere mbiumbirirwa na algeria ifite toni iza zahabu zirenga ku kw ijana na mirongo indwi nenye,0.3888888889,False
noella_9_5.mp3,noella_9_5.txt,mu byo kugura impapuro mvunjwafaranga ubucuruzi bwamadolari ndetse nubwa zahabuku mwanya wa kabiri hazaho afurika yepfo ibarirwa toni ijana na makumyabiri neshanu igakurikirwa na libya ku mwanya wa gatatu na toni ijana na cumi na zirindwi mu gihe ku mwanya wa kane hazaho igihugu cya misiri na toni mirongo inani nibice mirongo irindwi nabitatu,ku mwanya wa kabiri haza aho afrika y'epfo ibarirwa ton'ijana yamakumyabindi eshanu igakurikirwa na libia ku mwanya wa gatatu na toni ijana na cumi nazirinzwi mu gihe ku mwanya wa kandi haza igihugu cya misiri na toni mirongo inani n'ibica mirongo indwi na bitatu,0.5185185185,False
noella_9_6.mp3,noella_9_6.txt,maroc ifite toni makumyabiri nebyiri  bituma iba igihugu cya gatanu cyibitseho zahabu nyinshi muri afurika ku mwanya wa gatandatu ikurikirwa na nigeria ifite zahabu ipima toni 2137 ku mwanya wa karindwi hakaba mauritania ifite toni cumi nebyiri1244,marok'ifite toni makumyabiri ne'ebyiri n'ibice cumi na bibiri bituma iba igihugu cya gatanu kibiteho zahabu nyinshi muri afrika ku mwanya wa gatandatu ikurikirwa na nigeria ifite zahabu ipimatoni makumyabiri n'imwe n'ibicamibotatu na birindwi ku mwanya wa karindwi hakaba murilicania ifite toni cumi n'ebyiri nicumirongo ine na bindi,0.5675675676,False
noella_9_7.mp3,noella_9_7.txt,imyanya itatu iheruka hariho ibihugu nka ghana ifite toni 874 ku mwanya wa munani igakurikirwa na tunisia ku mwanya wa cyenda aho ibarirwa toni 684 mu gihe ku mwanya wa 10 hariho igihugu cya mozambique gifite zahabu ingana na toni 394,imyanya itatu iheruka hariho ibihugu nkagana ifite toni umunani ninsha mirongo indwi na bine ku mwanya wa munani igakwikirwa na tunizia ku mwanya wa cyenda aho ibarirwa ton mshshatu n'ibico mirongoinani na bine mu gihe ku mwanya wa cumi hariho igihugu cya mozambiqe gifite zahawe ingana na toni'eshatu n'ibico mirongo cyenda na bindi,0.6341463415,False
noella_9_8.mp3,noella_9_8.txt,u bwongereza bumaze igihe bukomerewe nikibazo cyabimukira binjira muri icyo gihugu mu buryo bunyuranyije namategeko banyuze mu nzira izwi nka english channel,ubwongereza bumaze igihe bukomerewe n'ikibazo cyabimukira binjira muri icyo gihugu mu buryo bunyangije n'amategeko banyize mu nzira izwi nka inglischano,0.4090909091,False
noella_9_9.mp3,noella_9_9.txt,english channel ni inzira yamazi itandukanya amajyepfo yu bwongereza namajyaruguru yu bufaransa iyi nzira yifashishwa cyane nabimukira binjira mu bwongereza bakoresheje amato mato mu buryo bunyuranyije namategeko,inglis chano ni inzira y'amazi itandukanya amajyepfo y'ibwongereza n'amajyaruguru y'ubufaransa yinzira yifashishwa cyane n'abi mukiraninjira mu bwongereza bakoresheje amato mato mu buryo bunyranyije n'amategeko,0.5185185185,False
noella_9_10.mp3,noella_9_10.txt,kuva umwaka wa bibiri na makumyabiri watangira kugeza muri kanama uwo mwaka u bwongereza bwari bumaze kwakira abimukira ibihumbi bitatu magana acyenda na mirongo itanu banyuze muri english channel,kuva umwaka babiri nabakumyabiri watangira kugeza muri kanama uwo mwaka ubwongereza bwari bumaze kwakira bimukira iyumbi mirongo itatu n'icyenda bihumbi bitatu magana cyenda mirongo itanu bangize muri inglish chanu,0.6206896552,False
noella_10_1.mp3,noella_10_1.txt,byageze muri mata bibiri na makumyabiri na kabiri u bwongereza bwugarijwe cyane niki kibazo cyabimukira kuko imibare yagaragaza ko uyu mwaka ushobora kurangira bwakiriye abimukira ibihumbi miringo itandato ugereranyije nabarenga gato ibihumbi makumyabiri numunani bwakiriye mu mwaka wa bibiri na makumyabiri na kabiri,byageze muri mata ibintu bakumyabiri na kabiri bwongereza bwugarijwe cyane n'iki kibazo cyabimukira kuko imibarire yagaragaza ko uyu mwaka ushobora kurangira bwakiriya bimukira ibihumbi mirongo itandatu ugereranyije n'abarenga gato ibihumbi makumyabiri n'umunani bwakiriye muri bibiri n'amakumyabiri na rimwe,0.4186046512,False
noella_10_2.mp3,noella_10_2.txt,umuvugizi wa guverinoma yu rwanda yolande makolo yibukije umuryango wabibumbye ko ibihugu byose bigira ubusugire bungana ashimangira ko ubushotoranyi bwa repubulika iharanira demokarasi ya congo rdc bukwiye guhagarara burundu,umuvugizi wa guvereninoma y'u rwanda yoland makono ibukije umuryango w'abibumbye ko ibihugu byose bigira ubusugire bungana ashimangira ko ubushotoranyi bwa ya republika iharanira demokayatiya congo rdicy bukwiye guhagarara burunzu,0.48275862070000003,False
noella_10_3.mp3,noella_10_3.txt,makolo yasubizaga imvugo yumuvugizi wumunyamabanga mukuru wumuryango wabibumbye stephane dujarric ku bibera muri repubulika iharanira demokarasi ya congo rdc wagaragaje ko iki gihugu gishotorwa kandi kivogerwa muri make yakigaragaje nkigihohoterwa gusa,macolo yasubizaga imvugo y'umuvugizi w'umunyamabanga mukuru w'umuryango w'abibumbye stefan dujalick ku bibera muri republika iharanira demokanitiya congoaradicy wagaragaje ko iki gihugu gishotorwa kandi kivogerwa muyi make yakigaragaje nk'ink'igihohoterwa gusa,0.5161290323000001,False
noella_10_4.mp3,noella_10_4.txt,dujarric yagize ati turongera gushimangira ko dushishikajwe nubusugire ubwigenge ubumwe ndetse nukutavogerwa kwa rdc kandi turamagana ibihugu byihisha inyuma yimitwe yitwaje intwaro,dujarick yagize ati turongera gushimangira ko dushishikajwe n'ubusugire ubwigenge ubumwe ndetse no kutavogerwa kwa aradici kandi turamagana ibihugu byihisha inyuma y'imitwe y'itwaje intwaro,0.4545454545,False
noella_10_5.mp3,noella_10_5.txt,u rwanda rwahise rwibutsa ko bitari bikwiye gukomoza kuri rdc gusa ngo hirengagizwe ubushotoranyi ikomeje kurukorera ingabo ziki gihugu zimaze gutera ibisasu ku butaka bwu rwanda inshuro nyinshi,u rwanda rwahise rwibutsa ko bitari ikwiye gukomoza kurdc gusa ngo hirengagizwe ubusotanyi ikomeje kurukorera ingabo ziki gihugu zimaze gutera ibisasu ku butaka bwa u rwanda inshuro nyinshi,0.32142857140000003,False
noella_10_6.mp3,noella_10_6.txt,ku wa cumi nicyenda werurwe no ku wa makumyabiri na gatatu gicurasi bibiri na makumyabiri na kabirimu mirenge ya kinigi na nyange muri musanze nuwa gahunga muri burera ibisasu bya fardc byakomerekeje abantu byangiza nimitungo yabo,twa cumi w'icyenda werurwe no kuwamakuminya nyagatatu gicurasi bibiri na makumyabiri na kabiri mu mirenge ya kinigi na nyange muri musanze n'uwa gahunga muri burera ibisasu bya fardese byakomekeje abantu byangeze n'imitungo yabo,0.4444444444,False
noella_10_8.mp3,noella_10_8.txt,makolo yibukije dujarric ko ubusugire bwibihugu byose burangana yaba ubwu rwanda cyangwa ubwa rdc ubwo rdc yateraga ibisasu ku butaka bwu rwanda ntiyari yashotowe iki ni ikibazo gikomeye gifite ingaruka kandi kigomba guhagarara burundu,macolo yibukije dudaric ko ubusugire bw'ibihugu byose burangana yaba ubwo u rwanda cyangwa ubwa ardicy ubwo rdic yateraga ibisasu ku butaka bw'u rwanda ntiyari ya shotoy iki ni ikibazo gikomeye gifite ingaruka kandi kigomba guhagarara burunzu,0.3529411765,False
noella_10_9.mp3,noella_10_9.txt,yakomoje kandi ku bufatanye bwa monusco ningabo za fardc ziyunze na fdlr nindi mitwe anenga kuba izi ngabo zumuryango wabibumbye zimaze imyaka irenga makumyabiri muri rdc zirebera ubu bufatanye bugamije kugera hafi yu rwanda ngo ruhungabanyirizwe umutekano,yakomoje kandi ku bufatanye bwa monisco n'ingabo za fardece zinze na fr nindi mitwe anenga kuba izi ngabo z'umuryango w'abiyumbye zimaze imyaka irenga amakumyabiri muri rdicy zireberera ubu bufatanye bugamije kugera hafi y'u rwanda ngo ruru ruhungabanyirize umutekano,0.4324324324,False
noella_11_1.mp3,noella_11_1.txt,u rwanda ruherutse gutangaza ko fardc yivanze na fdlr ku buryo wagira ngo ni igisirikare kimwe bakora inama bagahuza gahunda yibyo bagiye gukora noneho monusco na yo ikaza ngo ije gushyigikira fardc,u rwanda ruherutse gutangaza ko fadece yivanze na efderer ku buryo wagira ngo ni igisikaye kimwe bakora inama bagahuza gahunda ibyo bagiye gukora noneho monisco nayo ikaza ngo ije gushyigikira faro,0.28125,False
noella_2_4.mp3,noella_2_4.txt,byageze aho uyu mukobwa aratoroka ava muri urwo rugo ajya kwa nyirakuru ariko aza gusanga atwite,bagezeho uyu mukobwa aratoroka ava muri urwo rugo bajya kwa nyirakuru ariko aza gusanga atwitse,0.3125,False
noella_10_7.mp4,noella_10_7.txt,hari kandi gushimuta abasirikare bu rwanda babiri bari ku burinzi byakozwe na fardc ifatanyije na fdlr ibi bikaba byaramenyeshejwe guverinoma ya rdc itsinda rishinzwe kugenzura uko imbibi zimipaka zubahirizwa ejvm nabandi,hari kandi gushimuta abasirikare b'u rwanda mbabiri bari ku burinzi byakozwe na facdet'ifatanyije na ftlr'ibi bikaba byaramenyeshejwe guverinoma ya rdc itsinda rishinzwe kugenzura uko imbibi z'imipaka zubahirizwa ejviem n'abandi,0.35483870970000003,False
noella_11_2.mp4,noella_11_2.txt,mu nshingano za monusco harimo kurwanya imitwe yitwaje intwaro yose ariko yo ngo yahisemo kurwanya m makumyabiri na gatatu yonyine ifatanyije ningabo za rdc,mu nshingano za monisco harimo kurwanya imitwe yitwaje intwaro yos ariko yo ngo yahisemo kurwanya aventoi yonyene ifatanyije n'ingabo za radici,0.375,False
noella_4_10.mp4,noella_4_10.txt,imibare yo muri bibiri na makumyabiri yerekana ko muri uwo mwaka ingano yibikorwa byashibutse ku ishoramari ryu bushinwa ringana na miliyoni ijana na cumi nicyenda zamadolari,imibare yo mu mwaka w'ibihumbi bibiri na makumyabiri yerekana ko muri uwo mwaka ingano y'ibikorwa byashibutse ku ishoramari ry'ubushinwa ringana na miliyoni ijana nara mirongo icyenda nimwe z'amadolali,0.4230769231,False
